,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
241,0,0,81,,,2,51940,0,0,0,0,0.0,0,368,1,3.5,3.5,1,David,3.0,6,0,8.7,242,False,87.6,0,0,0,0,450,,55,0,0,0,51940.jpg,3.4,0,11,de Gea,45.2,False,1.0,a,11,1,0.0,17,160750,6053,184033,36746,0.5,3.1,de Gea,0
242,0,0,0,,,0,42899,0,0,-1,1,0.0,0,40,1,0.5,0.5,0,Sergio,0.0,0,0,0.0,243,False,0.0,0,0,0,0,0,,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,20.0,a,11,1,0.0,0,333,27,1787,98,0.0,0.0,Romero,0
243,0,0,23,100.0,100.0,0,55909,0,0,-1,1,0.5,0,381,2,1.2,1.2,1,Chris,0.7,3,0,3.0,244,False,15.8,0,0,0,0,93,,59,0,0,0,55909.jpg,1.0,0,0,Smalling,1.2,False,12.0,a,11,1,14.0,3,3747,289,22923,1260,0.1,0.5,Smalling,0
244,0,0,0,0.0,0.0,0,76359,0,0,-2,2,0.0,0,64,2,0.0,0.0,0,Phil,0.0,0,0,0.0,245,False,0.0,0,0,0,0,0,Knee injury - Expected back 15 Oct,48,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,4.0,i,11,1,0.0,0,446,3,7137,491,0.0,0.0,Jones,0
245,0,0,0,0.0,0.0,0,152015,0,0,0,0,0.0,0,36,2,0.0,0.0,0,Guillermo,0.0,0,0,0.0,246,False,0.0,0,0,0,0,0,Season-long loan to Eintracht Frankfurt,45,0,0,0,152015.jpg,0.0,0,0,Varela,0.0,False,30.0,u,11,1,0.0,0,36,5,264,13,0.0,0.0,Varela,0
246,1,2,105,75.0,100.0,2,106760,0,0,1,-1,67.8,1,92,2,2.4,3.2,1,Luke,2.7,5,0,17.1,247,False,69.4,0,0,0,0,434,Groin Injury - 75% chance of playing,56,0,0,0,106760.jpg,4.2,0,0,Shaw,24.0,False,23.0,d,11,1,34.0,21,337292,10372,174565,31469,0.5,3.8,Shaw,0
247,0,0,0,,,0,58893,0,0,-2,2,0.0,0,192,2,0.5,0.5,0,Marcos,0.0,0,0,0.0,248,False,0.0,0,0,0,0,0,,53,0,0,0,58893.jpg,0.0,0,0,Rojo,0.4,False,5.0,a,11,1,0.0,0,528,43,10866,442,0.0,0.0,Rojo,0
248,0,0,5,,,0,160817,0,0,-1,1,2.5,0,28,2,-0.7,-1.2,1,Patrick,0.3,3,0,0.4,249,False,0.0,0,0,0,0,54,,44,1,0,0,160817.jpg,0.0,0,0,McNair,0.4,False,19.0,a,15,56,4.0,0,1326,97,6009,371,0.1,0.0,McNair,0
249,0,3,101,,,2,20695,0,0,1,-1,89.4,1,186,2,4.5,4.5,2,Antonio,4.0,4,0,23.0,250,False,98.6,0,0,0,0,421,,56,0,0,0,20695.jpg,4.0,0,0,Valencia,13.1,False,25.0,a,11,1,42.0,20,199466,6300,86018,18241,0.7,3.6,Valencia,0
250,0,0,0,,,0,40002,-1,1,-4,4,0.0,0,257,2,0.5,0.5,0,Matteo,0.0,0,0,0.0,251,False,0.0,0,0,0,0,0,,51,0,0,0,40002.jpg,0.0,0,0,Darmian,0.8,False,36.0,a,11,1,0.0,0,520,50,43444,1075,0.0,0.0,Darmian,0
251,0,0,0,0.0,0.0,0,171273,0,0,-1,1,0.0,0,123,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,252,False,0.0,0,0,0,0,0,Joined Wolves in season-long loan deal,44,0,0,0,171273.jpg,0.0,0,0,Borthwick-Jackson,0.0,False,43.0,u,11,1,0.0,0,51,1,2446,70,0.0,0.0,Borthwick-Jackson,0
252,0,0,0,,,0,201084,0,0,-2,2,0.0,0,40,2,0.5,0.5,0,Timothy,0.0,0,0,0.0,253,False,0.0,0,0,0,0,0,,43,0,0,0,201084.jpg,0.0,0,0,Fosu-Mensah,0.2,False,24.0,a,11,1,0.0,0,607,100,4720,235,0.0,0.0,Fosu-Mensah,0
253,0,3,113,,,2,58877,0,0,0,0,18.8,0,477,2,3.2,3.2,0,Daley,2.7,3,0,11.8,254,False,99.6,0,0,0,0,360,,55,0,0,0,58877.jpg,4.5,0,0,Blind,3.5,False,17.0,a,11,1,0.0,18,40348,1142,28148,6743,0.5,3.3,Blind,0
254,0,2,109,100.0,75.0,2,197365,0,0,0,0,4.7,0,0,2,3.5,2.6,1,Eric,3.0,6,0,9.7,255,False,88.6,0,0,0,0,450,,55,0,0,0,197365.jpg,3.4,0,0,Bailly,14.1,False,3.0,a,11,1,3.0,17,124287,2685,111775,25345,0.5,3.1,Bailly,1
255,0,0,67,,,2,43670,0,0,0,0,64.5,0,586,3,1.8,1.8,1,Juan,1.3,3,1,22.4,256,False,71.6,0,0,0,0,248,,75,0,0,0,43670.jpg,3.5,0,0,Mata,1.9,False,8.0,a,11,1,87.0,14,39141,256,48125,5870,0.2,1.9,Mata,0
256,0,0,83,100.0,100.0,2,41184,0,0,0,0,97.7,0,164,3,1.8,1.8,1,Marouane,1.3,6,0,24.0,257,False,110.0,0,0,0,0,450,,60,0,0,0,41184.jpg,1.8,0,0,Fellaini,0.4,False,27.0,a,11,1,32.0,9,8768,297,9671,935,0.2,1.5,Fellaini,3
257,0,0,1,,,0,106824,0,0,-2,2,0.2,0,259,3,0.5,0.5,0,Memphis,0.0,1,0,0.3,258,False,1.0,0,0,0,0,8,,73,0,0,0,106824.jpg,0.5,0,0,Depay,0.2,False,7.0,a,11,1,2.0,1,455,24,5304,204,0.0,0.1,Depay,1
258,0,0,0,,,0,2404,0,0,-2,2,0.0,0,275,3,0.5,0.5,0,Michael,0.0,0,0,0.0,259,False,0.0,0,0,0,0,0,,43,0,0,0,2404.jpg,0.0,0,0,Carrick,1.0,False,16.0,a,11,1,0.0,0,14337,3924,24190,1937,0.0,0.0,Carrick,0
259,0,0,6,,,0,18892,0,0,-2,2,3.7,0,178,3,0.8,0.8,1,Ashley,0.3,2,0,2.8,260,False,6.4,0,0,0,0,53,,53,0,0,0,18892.jpg,1.0,0,0,Young,0.1,False,18.0,a,11,1,18.0,1,275,31,1864,76,0.1,0.2,Young,0
260,0,0,36,,,0,154976,0,0,0,0,148.0,0,33,3,0.3,-0.2,-1,Adnan,1.3,8,0,28.4,261,False,48.2,0,0,0,0,386,,55,0,0,0,154976.jpg,1.2,1,0,Januzaj,1.1,False,44.0,a,15,56,87.0,6,29652,366,25672,4074,0.2,1.1,Januzaj,0
261,0,0,25,,,0,59846,0,0,-2,2,27.3,0,307,3,0.8,0.8,0,Ander,0.3,1,0,5.4,262,False,24.2,0,0,0,0,144,,63,0,0,0,59846.jpg,1.0,0,0,Herrera,0.3,False,21.0,a,11,1,2.0,3,1158,54,6724,416,0.0,0.5,Herrera,1
262,0,0,0,0.0,0.0,0,156689,0,0,-1,1,0.0,0,12,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,263,False,0.0,0,0,0,0,0,Season-long loan to Granada,44,0,0,0,156689.jpg,0.0,0,0,Pereira,0.1,False,44.0,u,11,1,0.0,0,605,9,2046,95,0.0,0.0,Pereira,0
263,0,0,3,,,0,42774,0,0,-2,2,0.6,0,317,3,0.5,0.5,0,Morgan,0.0,0,0,0.1,264,False,0.2,0,0,0,0,6,,48,0,0,0,42774.jpg,1.0,0,0,Schneiderlin,0.2,False,28.0,a,11,1,0.0,1,828,40,7848,373,0.0,0.2,Schneiderlin,0
264,0,0,0,,,0,15208,0,0,-2,2,0.0,0,200,3,0.5,0.5,0,Bastian,0.0,0,0,0.0,265,False,0.0,0,0,0,0,0,,53,0,0,0,15208.jpg,0.0,0,0,Schweinsteiger,0.2,False,31.0,a,11,1,0.0,0,387,18,4510,213,0.0,0.0,Schweinsteiger,0
265,0,0,5,100.0,100.0,0,109322,-1,1,-3,3,13.9,0,318,3,0.8,0.8,0,Jesse,0.3,2,0,1.7,266,False,0.8,0,0,0,0,45,,57,0,0,0,109322.jpg,1.0,0,0,Lingard,0.4,False,14.0,a,11,1,2.0,1,2034,72,26843,1006,0.1,0.2,Lingard,0
266,2,3,46,75.0,,1,148225,0,0,-1,1,74.0,1,593,3,1.1,1.5,1,Anthony,1.0,2,0,19.2,267,False,50.2,0,0,0,0,271,Head injury - 75% chance of playing,94,0,0,0,148225.jpg,3.4,0,0,Martial,4.7,False,11.0,d,11,1,68.0,17,92901,160,202252,23204,0.1,1.8,Martial,0
267,0,0,8,50.0,50.0,0,57249,-1,1,-5,5,41.6,0,0,3,0.6,0.6,0,Henrikh,0.7,2,0,10.3,268,False,19.0,0,0,0,0,107,Thigh injury - 50% chance of playing,90,0,0,0,57249.jpg,1.0,0,0,Mkhitaryan,1.8,False,22.0,d,11,1,43.0,4,4199,23,216182,5313,0.1,0.4,Mkhitaryan,0
268,2,1,88,,,2,13017,0,0,0,0,205.1,0,509,4,2.5,2.5,1,Wayne,2.0,6,1,47.2,269,False,116.2,0,0,0,0,446,,90,0,0,0,13017.jpg,3.6,0,0,Rooney,4.9,False,10.0,a,11,1,150.0,18,94328,1283,124312,19787,0.2,2.0,Rooney,3
269,0,0,0,0.0,0.0,0,112139,0,0,0,0,0.0,0,1,4,0.0,0.0,0,James,0.0,0,0,0.0,270,False,0.0,0,0,0,0,0,Joined Derby in season-long loan deal,50,0,0,0,112139.jpg,0.0,0,0,Wilson,0.1,False,19.0,u,11,1,0.0,0,264,8,2371,78,0.0,0.0,Wilson,0
270,0,0,58,,,0,176297,0,0,-2,2,43.9,0,237,4,4.2,4.2,6,Marcus,3.7,3,2,25.9,271,False,77.6,0,0,0,0,155,,68,0,0,0,176297.jpg,3.7,0,0,Rashford,3.7,False,19.0,a,11,1,138.0,11,47128,16661,96479,3659,0.5,1.6,Rashford,1
271,1,6,111,,,2,9808,0,0,4,-4,99.6,2,0,4,4.5,4.5,5,Zlatan,4.0,6,4,56.7,272,True,140.0,0,0,0,0,450,,119,0,0,0,9808.jpg,6.8,0,0,Ibrahimovic,61.5,False,9.0,a,11,1,332.0,34,760455,11083,154526,75750,0.3,2.9,Ibrahimovic,1
272,0,0,0,,,0,19101,0,0,-1,1,0.0,0,0,1,-2.0,-2.0,0,Dimitrios,0.0,0,0,0.0,273,False,0.0,0,0,0,0,0,,44,0,0,0,19101.jpg,0.0,0,0,Konstantopoulos,0.2,False,1.0,a,12,25,0.0,0,243,10,3434,188,0.0,0.0,Konstantopoulos,0
273,0,0,34,100.0,100.0,0,12496,0,0,0,0,0.0,0,0,1,-1.2,-1.2,2,Víctor,0.8,6,0,3.1,274,False,30.6,0,0,0,0,270,,45,0,0,0,12496.jpg,1.7,0,5,Valdés,5.1,False,26.0,a,12,25,0.0,5,19428,707,103799,5922,0.2,1.1,Valdés,0
274,0,0,68,100.0,100.0,1,75880,0,0,0,0,8.2,0,0,2,1.3,1.3,0,Daniel,3.3,5,1,18.0,275,False,107.2,0,0,0,0,278,,50,0,0,0,75880.jpg,3.3,0,0,Ayala,0.3,False,4.0,a,12,25,64.0,13,3904,317,3016,521,0.7,2.6,Ayala,2
275,1,0,77,100.0,100.0,0,40202,0,0,0,0,39.7,0,0,2,-0.2,-0.2,4,George,1.8,7,0,21.5,276,False,96.8,0,0,0,0,360,,45,0,0,0,40202.jpg,2.3,0,0,Friend,3.7,False,3.0,a,12,25,78.0,9,19852,1408,85995,7822,0.4,2.0,Friend,0
276,0,0,0,0.0,0.0,0,169061,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Dael,0.0,0,0,0.0,277,False,0.0,0,0,0,0,0,Season-long loan to Rotherham,40,0,0,0,169061.jpg,0.0,0,0,Fry,1.2,False,22.0,u,12,25,0.0,0,2985,48,41640,2403,0.0,0.0,Fry,0
277,0,3,91,,,1,83312,0,0,0,0,2.4,1,0,2,1.3,1.3,1,Ben,3.3,7,0,13.5,278,False,120.2,0,0,0,0,450,,45,0,0,0,83312.jpg,3.0,0,0,Gibson,1.8,False,6.0,a,12,25,13.0,15,54519,7318,16837,2600,0.7,3.3,Gibson,0
278,0,0,49,,,1,48771,0,0,0,0,31.9,0,0,2,0.0,0.0,0,Emilio,2.0,5,0,11.9,279,False,47.6,0,0,0,0,320,,45,0,0,0,48771.jpg,2.5,0,0,Nsue Lopez,0.5,False,24.0,a,12,25,38.0,10,6482,220,9045,1106,0.4,2.2,Nsue,0
279,0,0,0,100.0,100.0,0,55317,-1,1,-1,1,0.0,0,0,2,-2.0,-2.0,0,Bernardo,0.0,0,0,0.0,280,False,0.0,0,0,0,0,0,,44,0,0,0,55317.jpg,0.0,0,0,Espinosa Zúñiga,0.0,False,5.0,a,12,25,0.0,0,104,14,321,28,0.0,0.0,Bernardo,0
280,0,0,6,0.0,0.0,0,49773,0,0,-1,1,20.5,0,0,3,0.0,0.0,0,Albert,0.3,2,0,6.0,281,False,8.4,0,0,0,0,122,Joined Aston Villa on 31/8,54,0,0,0,49773.jpg,1.5,0,0,Adomah,0.1,False,27.0,u,12,25,33.0,3,625,0,8894,232,0.1,0.6,Adomah,0
281,1,0,78,,,1,12002,0,0,-1,1,165.0,0,0,3,1.0,1.0,2,Stewart,3.0,7,0,30.1,282,False,67.6,0,0,0,0,450,,54,0,0,0,12002.jpg,2.6,0,0,Downing,0.8,False,19.0,a,12,25,67.0,13,5524,236,23519,2175,0.6,2.4,Downing,1
282,0,0,35,,,1,59044,0,0,0,0,10.4,0,0,3,-0.5,-0.5,1,Adam,1.5,4,0,6.1,283,False,37.8,0,0,0,0,333,,45,0,0,0,59044.jpg,1.6,0,0,Clayton,0.4,False,8.0,a,12,25,14.0,8,3889,64,8025,837,0.3,1.8,Clayton,1
283,0,0,0,0.0,0.0,0,10460,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Grant,0.0,0,0,0.0,284,False,0.0,0,0,0,0,0,Hernia - Expected back 24 Sep,49,0,0,0,10460.jpg,0.0,0,0,Leadbitter,0.0,False,7.0,i,12,25,0.0,0,84,8,258,16,0.0,0.0,Leadbitter,0
284,0,0,0,0.0,0.0,0,96778,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,285,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 31/8,44,0,0,0,96778.jpg,0.0,0,0,Reach,0.0,False,20.0,u,12,25,0.0,0,438,6,1599,93,0.0,0.0,Reach,0
285,0,0,75,,,1,80179,0,0,0,0,63.7,0,0,3,0.3,0.3,2,Adam,2.3,7,0,12.7,286,False,42.6,0,0,0,0,422,,45,0,0,0,80179.jpg,2.0,0,0,Forshaw,0.1,False,34.0,a,12,25,21.0,10,2233,245,1749,211,0.5,2.2,Forshaw,1
286,0,0,0,,,0,153601,0,0,-1,1,0.0,0,0,3,-2.0,-2.0,0,Carlos,0.0,0,0,0.0,287,False,0.0,0,0,0,0,0,,44,0,0,0,153601.jpg,0.0,0,0,De Pena,0.1,False,16.0,a,12,25,0.0,0,1652,17,2685,193,0.0,0.0,De Pena,0
287,0,0,0,,,0,169535,0,0,-1,1,0.0,0,0,3,-2.0,-2.0,0,Julien,0.0,0,0,0.0,288,False,0.0,0,0,0,0,0,,44,0,0,0,169535.jpg,0.0,0,0,de Sart,0.1,False,23.0,a,12,25,0.0,0,1388,21,1478,106,0.0,0.0,de Sart,0
288,0,0,7,,,0,123125,-1,1,-4,4,16.0,0,0,3,-1.2,-1.2,1,Viktor,0.8,2,0,3.3,289,False,6.4,0,0,0,0,78,,51,0,0,0,123125.jpg,1.0,0,0,Fischer,0.4,False,11.0,a,12,25,10.0,3,806,32,34836,986,0.2,0.6,Fischer,0
289,0,0,23,100.0,100.0,0,82428,0,0,-1,1,17.0,0,0,3,-1.2,-1.2,2,Marten,0.8,3,0,4.7,290,False,13.4,0,0,0,0,145,,44,0,0,0,82428.jpg,1.3,0,0,de Roon,0.2,False,14.0,a,12,25,16.0,4,3437,315,5492,283,0.2,0.9,de Roon,0
290,0,0,11,,,0,12744,0,0,-2,2,3.3,0,0,4,-1.2,-1.2,1,David,0.8,0,0,0.7,291,False,3.4,0,0,0,0,43,,48,0,0,0,12744.jpg,1.0,0,0,Nugent,0.4,False,35.0,a,12,25,2.0,4,3830,573,16910,826,0.2,0.8,Nugent,0
291,0,0,0,75.0,75.0,0,20047,-1,1,-5,5,0.0,0,0,4,-1.5,-1.5,0,Jordan,0.0,0,0,0.0,292,False,0.0,0,0,0,0,0,Knee injury - 75% chance of playing,55,0,0,0,20047.jpg,0.0,0,0,Rhodes,0.3,False,9.0,d,12,25,0.0,0,1006,29,31680,801,0.0,0.0,Rhodes,0
292,0,3,82,75.0,75.0,1,49464,0,0,1,-1,31.1,1,0,4,1.7,1.7,0,Cristhian,4.3,3,2,17.4,293,False,96.0,0,0,0,0,260,Groin Injury - 75% chance of playing,51,0,0,0,49464.jpg,5.7,0,0,Stuani,4.8,False,18.0,d,12,25,47.0,17,240975,6183,104632,22579,0.8,3.3,Stuani,0
293,0,0,62,100.0,100.0,1,40383,0,0,0,0,0.0,0,233,1,4.0,3.5,7,Fraser,3.0,6,0,5.2,294,False,52.4,0,0,0,0,450,,50,0,0,0,40383.jpg,2.6,0,7,Forster,4.1,False,1.0,a,13,20,0.0,13,17928,2082,52481,2927,0.6,2.6,Forster,1
294,0,0,0,0.0,0.0,0,102884,0,0,0,0,0.0,0,15,1,0.0,0.0,0,Paulo,0.0,0,0,0.0,295,False,0.0,0,0,0,0,0,Joined Rayo Vallecano on season-long loan deal,45,0,0,0,102884.jpg,0.0,0,0,Gazzaniga,0.0,False,25.0,u,13,20,0.0,0,26,1,157,6,0.0,0.0,Gazzaniga,0
295,0,1,34,100.0,100.0,1,40146,0,0,-1,1,6.1,0,415,2,3.3,2.8,7,Ryan,2.3,2,0,4.7,296,False,33.4,0,0,0,0,180,,54,0,0,0,40146.jpg,3.5,0,0,Bertrand,0.5,False,21.0,a,13,20,8.0,7,1515,326,11703,322,0.4,1.3,Bertrand,1
296,0,2,65,75.0,75.0,1,38580,0,0,-1,1,3.0,0,487,2,3.2,2.8,8,Jose,3.3,5,0,6.9,297,False,61.8,0,0,0,0,360,,54,0,0,0,38580.jpg,2.8,0,0,Fonte,3.9,False,6.0,a,13,20,5.0,11,7006,767,55083,3018,0.6,2.0,Fonte,1
297,0,0,17,,,0,80447,0,0,-1,1,0.3,0,152,2,1.0,0.5,0,Maya,0.0,1,0,2.4,298,False,18.0,0,0,0,0,90,,44,0,0,0,80447.jpg,2.0,0,0,Yoshida,0.4,False,3.0,a,13,20,6.0,2,1711,78,6281,447,0.0,0.5,Yoshida,0
298,0,0,53,100.0,100.0,0,169359,0,0,0,0,56.3,0,169,2,1.7,1.2,0,Matt,0.7,4,0,11.4,299,False,50.4,0,0,0,0,270,,45,0,0,0,169359.jpg,1.7,0,0,Targett,0.8,False,33.0,a,13,20,7.0,5,11651,160,16224,1635,0.2,1.1,Targett,0
299,0,0,0,50.0,50.0,0,84395,0,0,0,0,0.0,0,0,2,0.5,0.3,0,Florin,0.0,0,0,0.0,300,False,0.0,0,0,0,0,0,Knee injury - 50% chance of playing,40,0,0,0,84395.jpg,0.0,0,0,Gardos,0.1,False,5.0,d,13,20,0.0,0,631,106,1370,91,0.0,0.0,Gardos,0
300,0,3,92,75.0,75.0,1,58822,0,0,0,0,97.4,0,320,2,3.8,3.4,9,Cédric,4.0,6,0,23.5,301,False,108.4,0,0,0,0,438,,50,0,0,0,58822.jpg,3.0,0,0,Soares,1.0,False,2.0,a,13,20,29.0,15,8809,2104,13726,1015,0.8,3.0,Cédric,0
301,0,0,3,,,0,56192,0,0,-1,1,0.2,0,203,2,1.3,0.8,1,Cuco,0.3,0,0,0.0,302,False,0.2,0,0,0,0,10,,44,0,0,0,56192.jpg,1.0,0,0,Martina,0.1,False,15.0,a,13,20,0.0,1,501,62,2563,128,0.1,0.2,Martina,0
302,0,1,85,,,1,97032,0,0,-1,1,3.0,0,452,2,4.0,3.5,7,Virgil,3.0,6,0,17.3,303,False,102.2,0,0,0,0,450,,54,0,0,0,97032.jpg,2.2,0,0,van Dijk,8.9,False,17.0,a,13,20,67.0,11,11364,854,150994,7686,0.6,2.0,van Dijk,2
303,0,3,74,,,1,83283,-1,1,0,0,194.9,0,379,3,3.0,2.5,3,Nathan,2.0,6,1,42.6,304,False,77.6,0,0,0,0,450,,60,0,0,0,83283.jpg,3.6,0,0,Redmond,8.9,False,22.0,a,13,20,154.0,18,264666,2205,214076,31734,0.3,3.0,Redmond,1
304,0,0,73,,,1,17339,-1,1,-2,2,128.6,0,535,3,3.0,2.5,3,Steven,2.0,6,0,22.2,305,False,50.0,0,0,0,0,426,,53,0,0,0,17339.jpg,2.0,0,0,Davis,0.9,False,8.0,a,13,20,43.0,10,1826,41,21122,1479,0.4,1.9,Davis,1
305,1,0,24,,,0,101178,0,0,-2,2,36.5,0,266,3,2.7,2.2,0,James,1.7,2,0,7.8,306,False,26.6,0,0,0,0,74,,53,0,0,0,101178.jpg,2.0,0,0,Ward-Prowse,0.2,False,16.0,a,13,20,15.0,6,742,16,6281,415,0.3,1.1,Ward-Prowse,0
306,0,0,0,,,0,153366,0,0,-1,1,0.0,0,1,3,1.0,0.5,0,Harrison,0.0,0,0,0.0,307,False,0.0,0,0,0,0,0,,44,0,0,0,153366.jpg,0.0,0,0,Reed,0.1,False,18.0,a,13,20,0.0,0,405,35,945,78,0.0,0.0,Reed,0
307,2,0,69,,,2,62399,0,0,-2,2,267.2,0,564,3,5.7,5.2,6,Dusan,4.7,4,0,46.8,308,False,70.6,0,0,0,0,405,,73,0,0,0,62399.jpg,3.6,0,0,Tadic,2.8,False,11.0,a,13,20,129.0,18,21312,960,116892,5132,0.6,2.5,Tadic,0
308,0,0,24,,,0,85654,0,0,-2,2,29.5,0,183,3,2.0,1.5,1,Jordy,1.0,3,0,4.3,309,False,18.2,0,0,0,0,196,,48,0,0,0,85654.jpg,1.7,0,0,Clasie,0.1,False,4.0,a,13,20,3.0,5,812,51,1966,132,0.2,1.0,Clasie,0
309,0,3,74,100.0,100.0,1,78056,0,0,0,0,34.1,0,239,3,4.3,3.8,3,Oriol,3.3,4,0,14.7,310,False,77.6,0,0,0,0,371,,45,0,0,0,78056.jpg,2.6,0,0,Romeu Vidal,0.3,False,14.0,a,13,20,36.0,13,6679,1375,4811,588,0.7,2.9,Oriol Romeu,0
310,0,2,23,75.0,75.0,0,44683,0,0,-1,1,4.7,0,56,3,3.0,2.6,0,Jay,3.0,2,1,6.3,311,False,35.2,0,0,0,0,69,Knock - 75% chance of playing,64,0,0,0,44683.jpg,3.3,0,0,Rodriguez,0.3,False,9.0,d,13,20,24.0,10,3478,44,9900,1246,0.5,1.6,Rodriguez,0
311,0,0,56,,,0,132015,-1,1,-1,1,76.2,0,0,3,2.0,1.5,1,Pierre-Emile,1.0,4,0,18.0,312,False,55.0,0,0,0,0,270,,44,0,0,0,132015.jpg,1.2,0,0,Højbjerg,2.2,False,23.0,a,13,20,50.0,6,20083,1279,51654,5368,0.2,1.4,Højbjerg,1
312,0,0,9,,,0,20452,-1,1,-3,3,50.2,0,435,4,1.7,1.2,0,Shane,0.7,5,0,21.5,313,False,22.0,0,0,0,0,287,,62,0,0,0,20452.jpg,1.2,0,0,Long,6.3,False,7.0,a,13,20,144.0,6,43821,1611,312437,16726,0.1,1.0,Long,1
313,0,0,32,,,1,78356,0,0,-3,3,15.3,0,32,4,3.3,2.8,5,Charlie,2.3,0,1,11.2,314,False,38.8,0,0,0,0,142,,62,0,0,0,78356.jpg,2.3,0,0,Austin,1.0,False,10.0,a,13,20,60.0,9,18446,9165,44539,1598,0.4,1.5,Austin,0
314,0,3,92,,,0,1822,0,0,0,0,0.0,1,24,1,3.5,3.0,1,Shay,4.0,14,0,14.4,315,False,144.8,0,0,0,0,450,,45,1,0,1,1822.jpg,2.6,0,18,Given,0.8,False,24.0,a,14,110,0.0,13,14961,944,5858,908,0.9,2.9,Given,1
315,0,0,0,0.0,0.0,0,105666,0,0,-2,2,0.0,0,341,1,0.0,0.0,0,Jack,0.0,0,0,0.0,316,False,0.0,0,0,0,0,0,Ankle injury - Expected back 12 Nov,48,0,0,0,105666.jpg,0.0,0,0,Butland,2.0,False,1.0,i,14,110,0.0,0,1786,38,100795,4374,0.0,0.0,Butland,0
316,0,0,0,50.0,50.0,0,112316,0,0,-1,1,0.0,0,31,1,-0.3,-0.5,0,Jakob,0.0,0,0,0.0,317,False,0.0,0,0,0,0,0,Ankle injury - 50% chance of playing,44,0,0,0,112316.jpg,0.0,0,0,Haugaard,0.1,False,29.0,d,14,110,0.0,0,106,3,1749,137,0.0,0.0,Haugaard,0
317,1,0,64,,,0,37869,-1,1,-1,1,12.0,0,176,2,0.2,-0.3,0,Ryan,0.7,14,0,18.7,318,False,90.0,0,0,0,0,450,,49,0,0,0,37869.jpg,1.0,0,0,Shawcross,1.7,False,17.0,a,14,110,85.0,5,4283,342,21228,2352,0.1,1.0,Shawcross,2
318,0,0,0,,,0,32318,0,0,0,0,0.0,0,14,2,-1.5,-1.5,0,Marc,0.0,0,0,0.0,319,False,0.0,0,0,0,0,0,,40,0,0,0,32318.jpg,0.0,0,0,Wilson,1.7,False,20.0,a,2,91,0.0,0,15091,1419,17794,1346,0.0,0.0,Marc Wilson,0
319,0,0,48,,,0,50089,0,0,-1,1,2.4,0,293,2,0.2,-0.3,0,Geoff,0.7,9,0,10.0,320,False,57.8,0,0,0,0,270,,44,0,0,0,50089.jpg,0.7,0,0,Cameron,0.3,False,20.0,a,14,110,40.0,2,2055,215,5362,374,0.2,0.5,Cameron,0
320,0,0,43,,,0,39487,-1,1,-1,1,46.7,0,388,2,-0.2,-0.7,0,Erik,0.3,10,0,10.8,321,False,56.6,0,0,0,0,360,,44,0,0,0,39487.jpg,0.8,0,0,Pieters,3.5,False,3.0,a,14,110,4.0,3,11639,1071,69699,7260,0.1,0.7,Pieters,1
321,0,0,0,,,0,61595,0,0,-1,1,0.0,0,111,2,-0.5,-1.0,0,Marc,0.0,0,0,0.0,322,False,0.0,0,0,0,0,0,,44,0,0,0,61595.jpg,0.0,0,0,Muniesa,0.1,False,5.0,a,14,110,0.0,0,348,23,2301,159,0.0,0.0,Muniesa,0
322,0,0,29,,,0,17997,0,0,0,0,37.6,0,107,2,0.2,-0.3,0,Phil,0.7,6,0,10.4,323,False,37.8,0,0,0,0,270,,45,0,0,0,17997.jpg,1.0,0,0,Bardsley,0.2,False,2.0,a,14,110,28.0,3,1200,35,1838,203,0.2,0.7,Bardsley,1
323,0,0,23,0.0,0.0,0,69960,0,0,0,0,3.4,0,330,2,0.0,0.0,0,Philipp,0.0,5,0,5.0,324,False,36.4,0,0,0,0,180,Joined Wolfsburg in season-long loan deal,45,0,0,0,69960.jpg,0.5,0,0,Wollscheid,0.5,False,26.0,u,14,110,10.0,1,713,0,32916,1533,0.0,0.2,Wollscheid,1
324,0,0,15,100.0,75.0,0,9047,0,0,-2,2,12.2,0,324,2,-0.5,-0.8,0,Glen,0.0,4,0,3.8,325,False,17.0,0,0,0,0,90,,48,0,0,0,9047.jpg,0.0,0,0,Johnson,0.1,False,8.0,a,14,110,9.0,0,252,99,6006,147,0.0,0.0,Johnson,0
