,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore
172,1,0,43,100.0,100.0,1,12413,0,0,0,0,10.7,0,453,2,4.0,3.0,-1,Robert,3.0,5,0,8.0,173,False,43.0,0,0,0,0,270,,50,0,0,0,12413.jpg,3.0,0,0,Huth,1.7,False,6.0,a,8,13,26.0,9,21601,2899,13054,4106,0.6,1.8,Huth,2,0.214,0.86,0.52,248.10000000000002
173,0,0,0,0.0,0.0,0,41321,0,0,0,0,0.0,0,15,2,0.0,0.0,0,Yohan,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,Omitted from 25 man squad,40,0,0,0,41321.jpg,0.0,0,0,Benalouane,0.3,False,29.0,u,8,13,0.0,0,1031,33,4283,931,0.0,0.0,Benalouane,0,0.0,0.0,0.0,0.0
174,0,0,23,,,0,130025,0,0,-1,1,29.6,0,0,2,1.0,0.0,0,Luis,0.0,4,0,5.8,175,False,28.2,0,0,0,0,147,,44,0,0,0,130025.jpg,0.5,0,0,Hernández,0.5,False,2.0,a,8,13,0.0,1,2974,738,9498,1353,0.0,0.2,Hernández,0,0.6727272727272727,0.6409090909090909,0.0,1.0
175,0,1,48,,,1,103025,0,0,-1,1,119.8,0,994,3,2.7,1.7,2,Riyad,1.7,7,1,32.4,176,False,75.2,0,0,0,0,360,,94,0,1,0,103025.jpg,3.3,0,0,Mahrez,19.7,False,26.0,a,8,13,128.0,13,70577,9457,389694,79670,0.2,1.4,Mahrez,0,1.274468085106383,0.8,1.3617021276595744,562.1
176,0,0,34,,,2,51938,-1,1,-2,2,68.0,0,519,3,3.7,2.7,2,Marc,2.7,3,0,10.8,177,False,30.2,0,0,0,0,224,,53,0,0,0,51938.jpg,2.7,0,0,Albrighton,1.3,False,11.0,a,8,13,10.0,8,4192,1277,31331,4154,0.5,1.5,Albrighton,0,1.2830188679245282,0.569811320754717,0.18867924528301888,300.14000000000004
177,0,0,18,,,0,13152,0,0,-1,1,6.8,0,174,3,1.3,0.3,0,Andy,0.3,2,0,2.8,178,False,11.0,0,0,0,0,105,,49,0,0,0,13152.jpg,1.5,0,0,King,0.3,False,10.0,a,8,13,10.0,3,1866,148,6312,1277,0.1,0.6,King,0,0.13877551020408163,0.22448979591836735,0.20408163265306123,11.34
178,1,2,73,,,1,61603,0,0,0,0,67.9,0,592,3,5.0,4.0,2,Daniel,4.0,7,0,22.4,179,False,74.2,0,0,0,0,360,,55,0,0,0,61603.jpg,3.5,0,0,Drinkwater,8.9,False,4.0,a,8,13,81.0,14,48457,6013,105278,24889,0.7,2.5,Drinkwater,0,1.2345454545454546,1.3490909090909091,1.4727272727272727,906.4
179,0,0,0,0.0,0.0,0,40772,0,0,-1,1,0.0,0,20,3,0.0,0.0,0,Gökhan,0.0,0,0,0.0,180,False,0.0,0,0,0,0,0,Transferred to Beşiktaş,44,0,0,0,40772.jpg,0.0,0,0,Inler,0.2,False,33.0,u,8,13,0.0,0,3639,32,6712,1261,0.0,0.0,Inler,0,0.0,0.0,0.0,0.0
180,1,0,16,,,0,172632,0,0,0,0,2.9,0,57,3,1.0,0.0,0,Demarai,0.0,2,0,2.2,181,False,1.6,0,0,0,0,67,,50,0,0,0,172632.jpg,5.0,0,0,Gray,0.8,False,22.0,a,8,13,17.0,5,19445,149,25217,4997,0.0,1.0,Gray,0,0.057999999999999996,0.032,0.34,5.0
181,0,0,27,,,0,155569,0,0,0,0,48.0,0,23,3,2.0,1.0,1,Daniel,1.0,5,0,7.4,182,False,21.2,0,0,0,0,203,,45,0,0,0,155569.jpg,1.3,0,0,Amartey,0.1,False,13.0,a,8,13,4.0,4,1173,305,1234,269,0.2,0.9,Amartey,1,1.0666666666666667,0.4711111111111111,0.08888888888888889,77.2
182,0,0,-1,0.0,0.0,0,86881,0,0,-1,1,0.8,0,0,3,0.0,0.0,0,Nampalys,0.0,0,0,0.0,183,False,0.0,0,0,0,0,52,Ankle injury - Expected back 17 Sep,44,0,0,0,86881.jpg,0.0,0,0,Mendy,0.5,False,24.0,i,8,13,0.0,0,1930,232,20524,2322,0.0,0.0,Mendy,1,0.018181818181818184,0.0,0.0,0.0
183,0,2,60,100.0,100.0,1,101668,0,0,-1,1,55.1,0,945,4,6.3,5.3,6,Jamie,5.3,7,2,30.2,184,False,84.4,0,0,0,0,360,,99,0,0,0,101668.jpg,4.5,0,0,Vardy,17.7,False,9.0,a,8,13,163.0,18,103123,29688,386553,31776,0.5,1.8,Vardy,0,0.5565656565656566,0.8525252525252526,1.6464646464646464,1621.25
184,0,0,10,,,0,54316,-1,1,-2,2,7.6,0,226,4,2.0,1.0,1,Leonardo,1.0,2,0,1.9,185,False,3.8,0,0,0,0,69,,58,0,0,0,54316.jpg,1.0,0,0,Ulloa,0.2,False,23.0,a,8,13,8.0,4,1323,366,5631,821,0.2,0.7,Ulloa,0,0.13103448275862067,0.06551724137931034,0.13793103448275862,23.4
185,0,0,15,,,2,78412,-1,1,-2,2,28.3,0,320,4,2.7,1.7,1,Shinji,1.7,2,0,10.4,186,False,14.0,0,0,0,0,213,,58,0,0,0,78412.jpg,1.5,0,0,Okazaki,1.6,False,20.0,a,8,13,65.0,6,13495,3528,42616,6358,0.3,1.0,Okazaki,0,0.48793103448275865,0.2413793103448276,1.1206896551724137,188.41
186,0,0,16,,,0,90714,-1,1,-3,3,65.9,0,0,4,2.0,1.0,1,Ahmed,1.0,5,0,11.1,187,False,15.6,0,0,0,0,155,,72,0,0,0,90714.jpg,1.3,0,0,Musa,5.3,False,7.0,a,8,13,29.0,5,23453,1003,278934,38432,0.1,0.7,Musa,0,0.9152777777777779,0.21666666666666667,0.4027777777777778,115.5
187,0,1,67,,,0,66797,0,0,0,0,0.0,0,340,1,1.0,2.5,2,Simon,2.0,7,0,8.1,188,False,81.8,0,0,0,0,360,,50,0,0,1,66797.jpg,3.3,0,7,Mignolet,3.0,False,22.0,a,9,14,0.0,13,43146,2259,32313,5508,0.4,2.6,Mignolet,0,0.0,1.636,0.0,176.6
188,0,0,0,100.0,100.0,0,104542,0,0,-1,1,0.0,0,0,1,-1.0,0.5,0,Loris,0.0,0,0,0.0,189,False,0.0,0,0,0,0,0,,49,0,0,0,104542.jpg,0.0,0,0,Karius,0.3,False,1.0,a,9,14,0.0,0,2014,788,3772,395,0.0,0.0,Karius,0,0.0,0.0,0.0,0.0
189,0,0,0,25.0,25.0,0,40784,-1,1,-2,2,0.0,0,273,2,-0.3,0.1,0,Mamadou,0.0,0,0,0.0,190,False,0.0,0,0,0,0,0,Achilles injury - 25% chance of playing,48,0,0,0,40784.jpg,0.0,0,0,Sakho,0.1,False,3.0,d,9,14,0.0,0,220,38,2112,242,0.0,0.0,Sakho,0,0.0,0.0,0.0,0.0
190,0,0,32,100.0,,0,38454,-1,1,-1,1,8.3,0,248,2,-0.3,1.2,0,Dejan,0.7,6,0,5.9,191,False,49.8,0,0,0,0,270,,49,0,0,0,38454.jpg,0.7,0,0,Lovren,2.3,False,6.0,a,9,14,0.0,2,9264,735,39904,10461,0.1,0.4,Lovren,2,0.16938775510204082,1.0163265306122449,0.0,42.669999999999995
191,0,0,12,100.0,100.0,0,100059,0,0,-2,2,17.9,0,394,2,-0.3,1.2,1,Alberto,0.7,3,0,2.8,192,False,10.0,0,0,0,0,105,,48,0,0,0,100059.jpg,0.7,0,0,Moreno,2.8,False,18.0,a,9,14,0.0,2,6077,557,89328,11491,0.1,0.4,Moreno,1,0.3729166666666666,0.20833333333333334,0.0,21.529999999999998
192,1,0,62,,,0,57328,0,0,0,0,89.0,0,387,2,0.7,2.2,2,Nathaniel,1.7,7,0,22.1,193,False,72.8,0,0,0,0,360,,55,0,0,0,57328.jpg,2.3,0,0,Clyne,10.2,False,2.0,a,9,14,60.0,9,69695,3739,85946,17283,0.3,1.6,Clyne,0,1.6181818181818182,1.3236363636363635,1.0909090909090908,386.06
193,0,0,0,100.0,100.0,0,91979,0,0,0,0,0.0,0,67,2,-0.5,-1.5,0,Jon,0.0,0,0,0.0,194,False,0.0,0,0,0,0,0,,45,0,0,0,91979.jpg,0.0,0,0,Flanagan,0.4,False,4.0,a,3,90,0.0,0,865,102,7887,1280,0.0,0.0,Flanagan,0,0.0,0.0,0.0,0.0
194,0,0,0,0.0,25.0,0,171287,0,0,-1,1,0.0,0,58,2,0.0,0.1,0,Joseph,0.0,0,0,0.0,195,False,0.0,0,0,0,0,0,Achilles injury - Expected back 29 Oct,49,0,0,0,171287.jpg,0.0,0,0,Gomez,0.0,False,12.0,i,9,14,0.0,0,71,8,494,48,0.0,0.0,Gomez,0,0.0,0.0,0.0,0.0
195,0,0,0,,,0,134383,0,0,0,0,0.0,0,30,2,-1.0,0.5,0,Connor,0.0,0,0,0.0,196,False,0.0,0,0,0,0,0,,40,0,0,0,134383.jpg,0.0,0,0,Randall,0.7,False,56.0,a,9,14,0.0,0,3887,910,7676,1179,0.0,0.0,Randall,0,0.0,0.0,0.0,0.0
196,0,0,0,,,0,120447,0,0,0,0,0.0,0,35,2,-1.5,-0.5,0,Bradley,0.0,0,0,0.0,197,False,0.0,0,0,0,0,0,,40,0,0,0,120447.jpg,0.0,0,0,Smith,4.2,False,14.0,a,2,91,0.0,0,30873,6465,52992,8404,0.0,0.0,Smith,0,0.0,0.0,0.0,0.0
197,0,0,10,,,0,106449,0,0,0,0,0.4,0,69,2,-0.3,1.2,1,Kevin,0.7,0,0,0.4,198,False,3.6,0,0,0,0,19,,45,0,0,0,106449.jpg,1.0,0,0,Stewart,0.2,False,35.0,a,9,14,0.0,3,1110,167,1961,343,0.2,0.7,Stewart,0,0.008888888888888889,0.08,0.0,5.8
198,0,0,29,100.0,100.0,0,60914,0,0,-1,1,4.5,0,0,2,0.0,1.5,2,Joel,1.0,2,0,6.7,199,False,49.8,0,0,0,0,180,,54,0,0,0,60914.jpg,1.5,0,0,Matip,1.5,False,32.0,a,9,14,13.0,3,7169,1920,25896,2459,0.2,0.6,Matip,1,0.08333333333333333,0.9222222222222222,0.24074074074074073,70.3
199,0,0,13,100.0,100.0,0,43191,0,0,-1,1,0.3,0,253,3,-0.3,1.2,2,Leiva,0.7,1,0,3.7,200,False,36.2,0,0,0,0,90,,44,0,0,0,43191.jpg,2.0,0,0,Lucas,0.2,False,21.0,a,9,14,0.0,2,4976,1947,2463,734,0.2,0.5,Lucas,0,0.006818181818181818,0.8227272727272728,0.0,27.549999999999997
200,0,0,54,,,0,56979,0,0,-1,1,84.6,0,250,3,0.0,1.5,1,Jordan,1.0,7,0,16.7,201,False,69.8,0,0,0,0,360,,64,0,0,0,56979.jpg,1.3,0,0,Henderson,0.8,False,14.0,a,9,14,12.0,5,5072,561,15187,2847,0.2,0.8,Henderson,3,1.321875,1.090625,0.1875,171.39999999999998
201,0,0,50,,,0,40555,0,0,-1,1,95.2,0,132,3,1.2,0.7,2,Joe,1.7,9,0,17.6,202,False,49.6,0,0,0,0,283,,49,0,0,0,40555.jpg,1.5,0,0,Allen,1.2,False,4.0,a,14,110,31.0,6,7138,916,26925,5520,0.3,1.2,Allen,1,1.9428571428571428,1.0122448979591836,0.6326530612244898,304.86
202,0,3,55,100.0,100.0,1,84583,-1,1,1,-1,97.2,1,459,3,0.7,2.2,1,Philippe,1.7,4,2,34.2,203,False,95.0,0,0,0,0,242,,81,0,0,0,84583.jpg,5.0,0,0,Coutinho,27.8,False,10.0,a,9,14,150.0,20,682560,13464,400149,131952,0.2,2.4,Coutinho,1,1.2,1.1728395061728396,1.8518518518518519,601.74
203,0,0,4,0.0,0.0,0,112338,-1,1,-2,2,0.8,0,399,3,0.0,0.0,0,Emre,0.0,1,0,0.4,204,False,3.0,0,0,0,0,21,Ankle injury - Expected back 24 Sep,48,0,0,0,112338.jpg,1.0,0,0,Can,0.9,False,23.0,i,9,14,0.0,1,3398,116,37787,4809,0.0,0.2,Can,0,0.016666666666666666,0.0625,0.0,1.0
204,1,3,89,,,0,39155,0,0,1,-1,103.9,1,416,3,3.0,4.5,8,Adam,4.0,7,2,44.0,205,False,121.8,0,0,0,0,332,,71,0,0,0,39155.jpg,5.8,0,0,Lallana,9.0,False,20.0,a,9,14,215.0,23,193180,32896,98947,13631,0.6,3.2,Lallana,1,1.463380281690141,1.7154929577464788,3.028169014084507,1785.8000000000002
205,0,0,0,0.0,0.0,0,99323,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Lazar,0.0,0,0,0.0,206,False,0.0,0,0,0,0,0,Joined Sporting Lisbon in season-long loan deal,54,0,0,0,99323.jpg,0.0,0,0,Markovic,0.1,False,50.0,u,9,14,0.0,0,208,2,2446,314,0.0,0.0,Markovic,0,0.0,0.0,0.0,0.0
206,0,0,0,0.0,0.0,0,141921,0,0,-1,1,0.0,0,81,3,0.0,0.0,0,Oluwaseyi,0.0,0,0,0.0,207,False,0.0,0,0,0,0,0,Back injury - Expected back 17 Sep,49,0,0,0,141921.jpg,0.0,0,0,Ojo,0.0,False,54.0,i,9,14,0.0,0,43,13,622,57,0.0,0.0,Sheyi Ojo,0,0.0,0.0,0.0,0.0
207,1,3,77,100.0,100.0,0,15157,0,0,0,0,110.8,1,508,3,4.7,6.2,5,James,5.7,4,1,25.1,208,False,116.4,0,0,0,0,256,,65,0,0,0,15157.jpg,5.7,0,0,Milner,1.2,False,7.0,a,9,14,23.0,17,21879,6150,14583,3315,0.9,2.6,Milner,0,1.7046153846153846,1.790769230769231,0.35384615384615387,1443.1399999999999
208,1,3,93,,,0,92217,0,0,-1,1,196.2,1,522,3,6.3,7.8,15,Roberto,7.3,7,2,44.2,209,False,120.0,0,0,0,0,360,,84,0,0,0,92217.jpg,6.0,0,0,Firmino,9.3,False,11.0,a,9,14,126.0,24,134827,91330,169845,10170,0.9,2.9,Firmino,0,2.3357142857142854,1.4285714285714286,1.5,3252.06
209,0,0,0,,,0,147668,0,0,-1,1,0.0,0,27,3,-1.0,0.5,0,Cameron,0.0,0,0,0.0,210,False,0.0,0,0,0,0,0,,44,0,0,0,147668.jpg,0.0,0,0,Brannagan,0.0,False,25.0,a,9,14,0.0,0,276,47,666,109,0.0,0.0,Brannagan,0,0.0,0.0,0.0,0.0
210,0,0,0,,,0,174254,0,0,-1,1,0.0,0,2,3,-1.0,0.5,0,Pedro,0.0,0,0,0.0,211,False,0.0,0,0,0,0,0,,44,0,0,0,174254.jpg,0.0,0,0,Chirivella,0.0,False,68.0,a,9,14,0.0,0,361,54,679,119,0.0,0.0,Chirivella,0,0.0,0.0,0.0,0.0
211,1,2,70,100.0,100.0,0,110979,0,0,-1,1,72.6,0,635,3,3.3,4.8,12,Sadio,4.3,5,2,31.3,212,False,113.8,0,0,0,0,267,,89,0,0,0,110979.jpg,6.7,0,0,Mané,13.8,False,19.0,a,9,14,127.0,20,205115,69356,248538,9622,0.5,2.2,Mané,1,0.8157303370786516,1.2786516853932584,1.4269662921348314,1367.62
212,0,1,26,,,0,54861,0,0,0,0,49.0,0,315,4,3.5,2.5,7,Christian,3.0,2,1,15.2,213,False,34.4,0,0,0,0,173,,75,0,0,0,54861.jpg,4.5,0,0,Benteke,5.9,False,17.0,a,5,31,69.0,9,193550,65509,67727,8770,0.4,1.2,Christian Benteke,0,0.6533333333333333,0.45866666666666667,0.92,466.20000000000005
213,1,0,19,100.0,100.0,0,40755,0,0,0,0,33.3,0,283,4,1.7,3.2,5,Daniel,2.7,3,0,17.7,214,False,33.8,0,0,0,0,142,,100,0,0,0,40755.jpg,2.7,0,0,Sturridge,1.2,False,15.0,a,9,14,111.0,8,19888,4293,22575,3666,0.3,0.8,Sturridge,0,0.33299999999999996,0.33799999999999997,1.11,488.8700000000001
214,0,0,0,0.0,0.0,0,42493,0,0,-2,2,0.0,0,0,4,0.0,0.0,0,Mario,0.0,0,0,0.0,215,False,0.0,0,0,0,0,0,Transferred to Nice,63,0,0,0,42493.jpg,0.0,0,0,Balotelli,0.3,False,45.0,u,9,14,0.0,0,1122,46,9188,857,0.0,0.0,Balotelli,0,0.0,0.0,0.0,0.0
215,0,0,0,,,0,84939,0,0,-3,3,0.0,0,81,4,-1.0,0.5,0,Danny,0.0,0,0,0.0,216,False,0.0,0,0,0,0,0,,57,0,0,0,84939.jpg,0.0,0,0,Ings,0.3,False,28.0,a,9,14,0.0,0,1628,238,15588,1557,0.0,0.0,Ings,0,0.0,0.0,0.0,0.0
216,0,0,5,100.0,100.0,0,152760,-1,1,-3,3,11.9,0,200,4,-0.3,1.2,0,Divock,0.7,1,0,1.8,217,False,3.2,0,0,0,0,63,,67,0,0,0,152760.jpg,1.0,0,0,Origi,2.4,False,27.0,a,9,14,4.0,3,11436,762,150964,17365,0.1,0.4,Origi,0,0.17761194029850746,0.04776119402985075,0.05970149253731343,16.37
217,0,0,0,0.0,0.0,0,15749,0,0,-2,2,0.0,0,360,1,0.0,0.0,0,Joe,0.0,0,0,0.0,218,False,0.0,0,0,0,0,0,Joined Torino in season-long loan deal,53,0,0,0,15749.jpg,0.0,0,0,Hart,1.8,False,1.0,u,10,43,0.0,0,2249,23,149054,11583,0.0,0.0,Hart,0,0.0,0.0,0.0,0.0
218,0,0,39,,,0,20310,0,0,0,0,0.0,0,45,1,2.3,0.8,0,Willy,1.3,3,0,4.8,219,False,47.6,0,0,0,0,270,,50,0,0,0,20310.jpg,2.0,0,5,Caballero,0.6,False,13.0,a,10,43,0.0,6,19414,563,15090,4715,0.3,1.2,Caballero,0,0.0,0.9520000000000001,0.0,67.88
219,0,0,52,,,0,42593,-1,1,-1,1,18.8,0,429,2,2.7,1.2,2,Aleksandar,1.7,3,0,13.6,220,False,81.2,0,0,0,0,302,,59,0,0,0,42593.jpg,1.5,0,0,Kolarov,4.3,False,11.0,a,10,43,35.0,6,11632,4525,54347,7116,0.3,1.0,Kolarov,1,0.3186440677966102,1.376271186440678,0.5932203389830508,235.5
220,0,0,25,,,0,20658,0,0,-1,1,5.7,0,152,2,2.3,0.8,1,Pablo,1.3,2,0,3.3,221,False,27.8,0,0,0,0,181,,49,0,0,0,20658.jpg,1.3,0,0,Zabaleta,1.6,False,5.0,a,10,43,0.0,4,13184,1494,26174,4581,0.3,0.8,Zabaleta,1,0.1163265306122449,0.5673469387755102,0.0,47.550000000000004
221,0,0,0,0.0,0.0,0,17476,0,0,-1,1,0.0,0,173,2,0.0,0.0,0,Vincent,0.0,0,0,0.0,222,False,0.0,0,0,0,0,0,Thigh injury - Expected back 17 Sep,59,0,0,0,17476.jpg,0.0,0,0,Kompany,0.4,False,4.0,i,10,43,0.0,0,723,128,8957,733,0.0,0.0,Kompany,0,0.0,0.0,0.0,0.0
222,0,0,35,,,0,17336,-1,1,-1,1,12.2,0,166,2,1.7,0.2,0,Gaël,0.7,2,0,5.5,223,False,42.0,0,0,0,0,169,,54,0,0,0,17336.jpg,2.0,0,0,Clichy,1.4,False,22.0,a,10,43,0.0,4,6818,418,22704,4919,0.1,0.7,Clichy,0,0.22592592592592592,0.7777777777777778,0.0,41.94
223,0,0,28,100.0,100.0,0,37748,0,0,-1,1,9.2,0,386,2,1.7,0.2,2,Bacary,0.7,2,0,3.7,224,False,14.6,0,0,0,0,180,,54,0,0,0,37748.jpg,2.0,0,0,Sagna,3.3,False,3.0,a,10,43,13.0,4,7864,2421,149607,4288,0.1,0.7,Sagna,0,0.17037037037037037,0.27037037037037037,0.24074074074074073,29.759999999999998
224,0,0,0,0.0,0.0,0,57112,0,0,-1,1,0.0,0,235,2,0.0,0.0,0,Eliaquim,0.0,0,0,0.0,225,False,0.0,0,0,0,0,0,Joined Valencia in season-long loan deal,54,0,0,0,57112.jpg,0.0,0,0,Mangala,0.4,False,20.0,u,10,43,0.0,0,670,5,16183,2105,0.0,0.0,Mangala,0,0.0,0.0,0.0,0.0
225,1,2,71,75.0,75.0,0,57410,0,0,0,0,17.4,0,353,2,3.5,2.4,3,Nicolás,3.7,3,0,15.4,226,False,90.8,0,0,0,0,270,,60,0,0,0,57410.jpg,3.7,0,0,Otamendi,3.5,False,30.0,a,10,43,45.0,11,22346,10108,30783,3460,0.6,1.8,Otamendi,0,0.29,1.5133333333333332,0.75,577.8400000000001
226,0,0,4,75.0,,0,41823,0,0,-1,1,4.2,0,156,3,1.0,-0.2,0,Fabian,0.3,1,0,0.6,227,False,0.0,0,0,0,0,30,Knock - 75% chance of playing,49,0,0,0,41823.jpg,1.0,0,0,Delph,0.2,False,18.0,d,10,43,2.0,2,1210,56,3935,770,0.1,0.4,Delph,0,0.08571428571428572,0.0,0.04081632653061224,3.86
227,2,3,86,,,0,103955,1,-1,3,-3,64.0,1,400,3,7.7,6.2,1,Raheem,6.7,4,2,31.3,228,False,100.0,0,0,0,0,329,,83,0,0,0,103955.jpg,6.3,0,0,Sterling,15.8,False,7.0,a,10,43,151.0,25,563707,116257,90439,37988,0.8,3.0,Sterling,1,0.7710843373493976,1.2048192771084338,1.819277108433735,2135.5
228,0,0,0,0.0,0.0,0,28554,0,0,-1,1,12.3,0,164,3,0.0,0.0,0,Samir,0.3,0,0,5.8,229,False,4.8,0,0,0,0,16,Joined Sevilla in season-long loan deal,64,0,0,0,28554.jpg,1.0,0,0,Nasri,0.2,False,8.0,u,10,43,41.0,1,767,10,10039,1251,0.0,0.2,Nasri,0,0.1921875,0.075,0.640625,18.429999999999996
229,1,0,63,25.0,,1,20664,0,0,-1,1,158.3,0,351,3,0.9,2.2,1,David,2.7,3,0,33.7,230,False,66.6,0,0,0,0,333,Knock - 25% chance of playing,89,0,0,0,20664.jpg,2.8,0,0,Silva,3.5,False,21.0,d,10,43,112.0,11,30439,5249,119752,29049,0.3,1.2,Silva,1,1.7786516853932586,0.748314606741573,1.2584269662921348,920.63
230,0,0,0,100.0,100.0,0,14664,-1,1,-3,3,0.0,0,525,3,1.0,-0.5,0,Gnegneri Yaya,0.0,0,0,0.0,231,False,0.0,0,0,0,0,0,,77,0,0,0,14664.jpg,0.0,0,0,Touré,0.7,False,42.0,a,10,43,0.0,0,904,117,50394,2322,0.0,0.0,Yaya Touré,0,0.0,0.0,0.0,0.0
231,1,0,21,,,0,17740,-1,1,-1,1,65.4,0,408,3,1.7,0.2,0,Jesús,0.7,2,0,11.7,232,False,13.6,0,0,0,0,100,,64,0,0,0,17740.jpg,3.0,0,0,Navas,0.9,False,15.0,a,10,43,38.0,6,9897,348,21792,5457,0.1,0.9,Navas,0,1.021875,0.2125,0.59375,87.89999999999999
232,0,2,89,,,0,27789,0,0,0,0,71.8,0,417,3,4.7,3.2,1,Fernando,3.7,4,1,24.2,233,False,103.6,0,0,0,0,360,,55,0,0,0,27789.jpg,3.3,0,0,Luiz Rosa,2.7,False,25.0,a,10,43,67.0,13,37095,9607,32627,7700,0.7,2.4,Fernandinho,2,1.3054545454545454,1.8836363636363636,1.2181818181818183,909.88
233,0,0,12,,,0,52538,0,0,-1,1,2.9,0,236,3,1.7,0.2,1,Fernando Francisco,0.7,0,0,1.6,234,False,13.4,0,0,0,0,41,,49,0,0,0,52538.jpg,1.0,0,0,Reges,0.3,False,6.0,a,10,43,0.0,2,2186,532,6543,812,0.1,0.4,Fernando,0,0.05918367346938775,0.27346938775510204,0.0,13.41
234,3,4,103,100.0,75.0,0,61366,0,0,0,0,216.3,1,546,3,8.7,5.4,13,Kevin,7.7,4,1,41.7,235,False,99.0,0,0,0,0,356,,105,0,0,0,61366.jpg,6.3,0,0,De Bruyne,9.3,False,17.0,a,10,43,101.0,25,175726,147013,63086,7715,0.7,2.4,De Bruyne,1,2.06,0.9428571428571428,0.9619047619047619,3230.51
235,0,0,0,100.0,100.0,0,59859,0,0,-1,1,0.0,0,0,3,1.0,-0.5,0,Ilkay,0.0,0,0,0.0,236,False,0.0,0,0,0,0,0,,54,0,0,0,59859.jpg,0.0,0,0,Gündogan,0.6,False,8.0,a,10,43,0.0,0,9185,5531,11733,1310,0.0,0.0,Gündogan,0,0.0,0.0,0.0,0.0
236,1,2,69,,,0,86173,0,0,0,0,64.2,1,0,3,7.7,6.2,2,Manuel,6.7,2,2,25.4,237,False,91.8,0,0,0,0,244,,90,0,0,0,86173.jpg,5.3,0,0,Agudo Durán,5.4,False,9.0,a,10,43,99.0,21,197083,19786,76103,25913,0.7,2.3,Nolito,0,0.7133333333333334,1.02,1.1,1729.5
237,0,0,0,0.0,0.0,0,206325,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Oleksandr,0.0,0,0,0.0,238,False,0.0,0,0,0,0,0,Season-long loan to PSV Eindhoven,53,0,0,0,206325.jpg,0.0,0,0,Zinchenko,0.0,False,35.0,u,10,43,0.0,0,76,1,1965,191,0.0,0.0,Zinchenko,0,0.0,0.0,0.0,0.0
238,0,6,96,0.0,0.0,0,37572,0,0,0,0,60.4,1,789,4,0.0,0.0,0,Sergio,5.0,3,3,36.2,239,False,109.4,0,0,0,0,259,Suspended until 24 Sep,130,0,0,0,37572.jpg,8.0,0,0,Agüero,22.8,False,10.0,s,10,43,194.0,24,332027,10827,1163439,157445,0.4,1.8,Agüero,0,0.4646153846153846,0.8415384615384616,1.4923076923076923,1842.9999999999998
239,0,0,7,,,0,57001,0,0,-2,2,7.1,0,249,4,0.2,-0.3,2,Wilfried,0.7,4,0,7.3,240,False,4.2,0,0,0,0,90,,73,0,0,0,57001.jpg,2.0,0,0,Bony,1.6,False,12.0,a,14,110,62.0,2,53646,4222,30688,8253,0.1,0.3,Bony,0,0.09726027397260273,0.057534246575342465,0.8493150684931506,53.309999999999995
240,2,2,57,100.0,100.0,0,173515,1,-1,0,0,51.8,0,242,4,5.7,4.2,10,Kelechi,4.7,1,1,20.0,241,False,75.0,0,0,0,0,71,,70,0,0,0,173515.jpg,5.0,0,0,Iheanacho,6.0,False,72.0,a,10,43,73.0,15,189797,156246,46104,6739,0.7,2.2,Iheanacho,0,0.74,1.0714285714285714,1.042857142857143,954.0600000000001
241,0,0,71,,,2,51940,0,0,0,0,0.0,0,368,1,5.2,4.2,2,David,4.7,3,0,7.7,242,False,77.8,0,0,0,0,360,,55,0,0,0,51940.jpg,4.0,0,9,de Gea,46.1,False,1.0,a,11,1,0.0,16,153801,18189,145768,25624,0.9,2.9,de Gea,0,0.0,1.4145454545454546,0.0,381.66
242,0,0,0,,,0,42899,0,0,-1,1,0.0,0,40,1,0.5,-0.5,0,Sergio,0.0,0,0,0.0,243,False,0.0,0,0,0,0,0,,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,20.0,a,11,1,0.0,0,303,44,1682,191,0.0,0.0,Romero,0,0.0,0.0,0.0,0.0
243,0,0,6,100.0,100.0,0,55909,0,0,-1,1,0.0,0,381,2,1.2,0.2,0,Chris,0.7,0,0,0.0,244,False,0.0,0,0,0,0,3,,59,0,0,0,55909.jpg,1.0,0,0,Smalling,1.2,False,12.0,a,11,1,0.0,2,3428,305,21510,3758,0.1,0.3,Smalling,0,0.0,0.0,0.0,2.0
244,0,0,0,0.0,,0,76359,0,0,-2,2,0.0,0,64,2,0.0,-0.5,0,Phil,0.0,0,0,0.0,245,False,0.0,0,0,0,0,0,Knee injury - Expected back 15 Oct,48,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,4.0,i,11,1,0.0,0,442,39,6581,804,0.0,0.0,Jones,0,0.0,0.0,0.0,0.0
