,assists,bonus,bps,chance_of_playing_this_round,clean_sheets,code,creativity,dreamteam_count,ea_index,element_type,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id_x,in_dreamteam,influence,loans_out,minutes,now_cost,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,selected_by_percent,status,team,threat,total_points,transfers_in,transfers_out,value_season,yellow_cards,singular_name_short,team_id,team_name,matchup,opponent_name,creativecost,influencecost,threatcost,myscore
497,0,0,3,,0,93464,0.0,0,93,3,0,Tom,0.0,0,0,0.0,397,False,0.0,0,1,43,0,0,0,1.0,0,0,Carroll,0.2,a,17,0.0,1,3147,4973,0.2,0,MID,17,Spurs,1.0,Arsenal,0.0,0.0,0.0,1.0
498,1,3,128,,4,108823,240.5,0,666,3,0,Bamidele,1.3,5,3,67.6,398,False,165.2,0,801,81,0,0,0,4.2,0,0,Alli,4.9,d,17,272.0,42,94510,350582,5.1,2,MID,17,Spurs,1.0,Arsenal,2.9691358024691357,2.039506172839506,3.3580246913580245,923.0100000000001
499,0,0,8,,0,168765,1.2,0,17,3,0,Joshua,0.0,0,0,0.9,399,False,7.4,0,9,43,0,0,0,1.0,0,0,Onomah,0.1,a,17,0.0,2,1529,2037,0.5,0,MID,17,Spurs,1.0,Arsenal,0.027906976744186046,0.17209302325581396,0.0,2.0
500,0,3,186,,4,54756,155.9,1,268,3,2,Victor,2.0,6,1,42.2,400,False,180.2,0,950,48,0,0,0,2.7,0,0,Wanyama,3.5,a,17,86.0,30,209643,178521,6.3,3,MID,17,Spurs,1.0,Arsenal,3.247916666666667,3.7541666666666664,1.7916666666666667,874.2
502,2,6,152,100.0,4,85971,246.7,2,244,3,2,Heung-Min,2.0,4,4,79.2,402,False,224.8,0,617,73,0,0,0,6.3,0,0,Son,6.6,a,17,320.0,50,620602,396649,6.8,1,MID,17,Spurs,1.0,Arsenal,3.3794520547945206,3.0794520547945208,4.383561643835616,1633.0
503,0,0,11,,0,157668,0.7,0,0,3,1,Harry,0.7,0,0,0.1,513,False,0.8,0,12,45,0,0,0,1.0,0,0,Winks,0.0,a,17,0.0,4,442,398,0.9,0,MID,17,Spurs,1.0,Arsenal,0.015555555555555555,0.017777777777777778,0.0,5.05
504,0,0,5,100.0,0,168566,1.1,0,0,3,0,Georges-Kévin,0.3,0,0,1.0,565,False,3.2,0,14,69,0,0,0,1.0,0,0,Nkoudou,0.0,a,17,5.0,3,342,309,0.4,0,MID,17,Spurs,1.0,Arsenal,0.01594202898550725,0.0463768115942029,0.07246376811594203,5.789999999999999
505,0,0,26,0.0,3,45268,78.2,0,0,3,0,Moussa,0.3,1,0,19.6,572,False,19.4,0,326,67,0,0,0,2.0,0,0,Sissoko,0.1,a,17,107.0,12,10043,10019,1.8,1,MID,17,Spurs,1.0,Arsenal,1.1671641791044776,0.28955223880597014,1.5970149253731343,73.38
506,1,5,118,100.0,3,78830,110.1,0,1053,4,8,Harry,2.7,3,3,50.9,403,False,156.4,0,491,107,0,0,0,5.3,0,0,Kane,5.8,a,17,242.0,32,190700,646913,3.0,0,FWD,17,Spurs,1.0,Arsenal,1.0289719626168223,1.4616822429906542,2.2616822429906542,1404.95
508,1,3,47,,1,165990,161.1,0,0,4,1,Vincent,3.7,4,1,50.8,405,False,73.4,0,523,77,0,0,0,2.4,0,0,Janssen,1.2,a,17,278.0,26,56283,94477,3.4,0,FWD,17,Spurs,1.0,Arsenal,2.092207792207792,0.9532467532467533,3.6103896103896105,1922.25
509,0,0,16,,0,56827,0.0,0,146,1,1,Costel,0.3,4,0,4.1,406,False,41.2,0,58,43,0,0,0,1.0,0,6,Pantilimon,0.5,a,18,0.0,1,1724,10382,0.2,0,GKP,18,Watford,0.8,Liverpool,0.0,0.958139534883721,0.0,10.888000000000002
510,0,4,202,,3,18656,0.0,0,375,1,1,Heurelho,5.3,15,0,22.6,407,False,225.4,0,932,49,0,0,0,3.3,0,32,Gomes,2.2,d,18,0.0,36,23296,57322,7.3,1,GKP,18,Watford,0.8,Liverpool,0.0,4.6000000000000005,0.0,991.6959999999999
511,0,0,132,100.0,3,37742,13.7,0,231,2,-1,Younes,3.7,15,0,20.2,341,False,119.6,0,692,44,0,0,0,2.6,0,0,Kaboul,0.9,a,18,70.0,21,19252,15582,4.8,0,DEF,18,Watford,0.8,Liverpool,0.31136363636363634,2.7181818181818183,1.5909090909090908,622.7679999999999
512,0,0,51,0.0,0,41338,25.9,0,335,2,0,Craig,0.0,7,0,10.9,408,False,75.2,0,405,44,0,0,0,1.2,0,0,Cathcart,0.2,i,18,8.0,6,3508,15463,1.4,1,DEF,18,Watford,0.8,Liverpool,0.5886363636363636,1.7090909090909092,0.18181818181818182,6.0
513,0,3,155,25.0,3,41945,23.4,1,181,2,0,Sebastian,5.0,11,0,22.8,409,False,176.2,0,815,45,0,0,0,2.8,0,0,Prödl,0.4,a,18,30.0,28,14638,8253,6.2,2,DEF,18,Watford,0.8,Liverpool,0.52,3.9155555555555552,0.6666666666666666,946.4000000000001
515,1,5,185,100.0,3,40868,172.6,1,96,2,-2,José,3.3,19,2,52.4,411,False,267.8,0,989,48,0,0,0,3.7,0,0,Holebas,8.3,s,18,82.0,41,394273,87161,8.5,5,DEF,18,Watford,0.8,Liverpool,3.595833333333333,5.579166666666667,1.7083333333333333,1420.136
516,0,2,155,100.0,3,52153,28.0,1,205,2,-2,Miguel,4.0,14,0,26.4,413,False,174.8,0,804,44,0,0,0,2.6,0,0,Britos,0.6,a,18,61.0,23,26115,6225,5.2,3,DEF,18,Watford,0.8,Liverpool,0.6363636363636364,3.972727272727273,1.3863636363636365,867.1600000000001
517,0,0,12,,0,85624,0.5,0,0,2,0,Christian,0.3,3,0,1.6,414,False,9.0,0,61,48,0,0,0,0.7,0,0,Kabasele,0.1,i,18,6.0,2,383,1849,0.4,0,DEF,18,Watford,0.8,Liverpool,0.010416666666666666,0.1875,0.125,5.72
518,1,2,103,,1,42738,40.2,1,0,2,1,Juan,2.7,4,1,17.5,479,False,81.6,0,255,44,0,0,0,2.8,0,0,Zuñiga,2.3,a,18,53.0,25,104256,53373,5.7,0,DEF,18,Watford,0.8,Liverpool,0.9136363636363637,1.8545454545454545,1.2045454545454546,402.56800000000004
521,1,0,68,100.0,0,52940,46.3,0,0,2,5,Daryl,2.0,8,1,21.9,540,False,97.0,0,288,48,0,0,0,2.4,0,0,Janmaat,0.1,a,18,74.0,12,8195,4640,2.5,0,DEF,18,Watford,0.8,Liverpool,0.9645833333333332,2.0208333333333335,1.5416666666666667,359.68000000000006
523,0,0,2,0.0,0,167767,0.4,0,86,3,0,Robert Kenedy,0.0,0,0,0.1,94,False,0.2,0,16,52,0,0,0,1.0,0,0,Nunes do Nascimento,0.0,i,18,0.0,1,1091,1967,0.2,0,MID,18,Watford,0.8,Liverpool,0.007692307692307693,0.0038461538461538464,0.0,1.0
524,1,0,42,75.0,0,44302,39.3,0,56,3,0,Adlène,0.3,6,0,11.4,415,False,47.6,0,229,44,0,0,0,1.8,0,0,Guédioura,0.1,a,18,27.0,9,4960,4856,2.0,1,MID,18,Watford,0.8,Liverpool,0.8931818181818181,1.0818181818181818,0.6136363636363636,36.336
525,1,11,203,100.0,3,38439,203.4,2,347,3,2,Etienne,2.3,18,4,63.0,416,False,263.2,0,949,49,0,0,0,5.3,0,0,Capoue,36.5,a,18,164.0,58,1704605,524098,11.6,1,MID,18,Watford,0.8,Liverpool,4.151020408163266,5.371428571428571,3.3469387755102042,1218.3039999999999
527,0,0,2,100.0,0,16045,1.3,0,351,3,1,Ben,0.3,1,0,0.4,418,False,3.6,0,44,43,0,0,0,0.0,1,0,Watson,0.7,a,18,0.0,0,6365,49476,0.0,0,MID,18,Watford,0.8,Liverpool,0.030232558139534883,0.08372093023255814,0.0,1.176
528,0,0,3,0.0,0,19342,0.0,0,176,3,0,Ikechi,0.0,0,0,0.0,419,False,0.0,0,10,45,0,0,0,1.0,0,0,Anya,0.1,u,18,0.0,1,333,5589,0.2,0,MID,18,Watford,0.8,Liverpool,0.0,0.0,0.0,1.0
529,0,0,108,100.0,3,21123,49.0,0,127,3,2,Valon,2.3,18,0,16.7,420,False,101.0,0,933,45,0,0,0,1.9,0,0,Behrami,0.3,a,18,16.0,21,10191,9450,4.7,4,MID,18,Watford,0.8,Liverpool,1.0888888888888888,2.2444444444444445,0.35555555555555557,326.44
531,2,5,112,,2,44604,229.7,0,74,3,5,Nordin,3.7,17,0,47.8,422,False,131.8,0,716,50,0,0,0,2.8,0,0,Amrabat,0.1,a,18,119.0,28,8286,7331,5.6,2,MID,18,Watford,0.8,Liverpool,4.593999999999999,2.636,2.38,1450.2800000000002
533,0,0,39,0.0,1,173514,32.1,0,0,3,0,Isaac,0.0,1,1,21.7,424,False,67.6,0,191,57,0,0,0,2.0,0,0,Success,0.0,i,18,116.0,12,1598,3580,2.1,1,MID,18,Watford,0.8,Liverpool,0.5631578947368421,1.1859649122807017,2.0350877192982457,12.0
534,0,0,3,,0,121599,0.1,0,0,3,0,Abdoulaye,0.0,1,0,0.1,482,False,1.2,0,7,47,0,0,0,1.0,0,0,Doucouré,0.0,a,18,0.0,1,144,790,0.2,0,MID,18,Watford,0.8,Liverpool,0.002127659574468085,0.02553191489361702,0.0,1.0
535,3,0,140,,3,61566,183.2,0,0,3,2,Roberto,3.7,12,1,38.2,539,False,118.6,0,744,60,0,0,0,3.6,0,0,Pereyra,0.5,a,18,80.0,32,47699,33213,5.3,2,MID,18,Watford,0.8,Liverpool,3.0533333333333332,1.9766666666666666,1.3333333333333333,1162.128
536,1,4,131,,3,41725,158.6,1,629,4,2,Troy,2.0,19,3,61.1,425,False,168.8,0,977,70,0,0,0,3.5,0,0,Deeney,6.6,a,18,288.0,38,350670,275727,5.4,3,FWD,18,Watford,0.8,Liverpool,2.2657142857142856,2.4114285714285715,4.114285714285714,1022.64
537,1,2,70,,2,58498,135.7,0,709,4,2,Odion,2.0,18,1,50.9,426,False,81.6,0,834,71,0,0,0,2.7,0,0,Ighalo,3.7,a,18,297.0,27,86142,283270,3.8,1,FWD,18,Watford,0.8,Liverpool,1.9112676056338027,1.1492957746478873,4.183098591549296,849.88
540,0,0,3,0.0,0,81183,0.3,0,0,4,0,Matej,0.0,0,0,0.0,483,False,0.0,0,3,45,0,0,0,1.0,0,0,Vydra,0.4,u,18,0.0,1,3945,23388,0.2,0,FWD,18,Watford,0.8,Liverpool,0.006666666666666666,0.0,0.0,1.0
543,0,3,199,,2,9089,10.0,1,129,1,2,Ben,1.7,15,0,27.7,430,False,264.6,0,990,47,0,0,0,3.3,0,37,Foster,14.9,a,19,1.0,36,413208,186423,7.7,0,GKP,19,West Brom,1.0,Leicester,0.2127659574468085,5.629787234042554,0.02127659574468085,504.52000000000004
545,0,0,44,100.0,1,108824,18.4,0,126,2,0,Brendan,0.0,3,0,7.5,129,False,33.0,0,247,42,0,0,0,3.0,0,0,Galloway,0.3,a,19,25.0,9,12195,12674,2.1,0,DEF,19,West Brom,1.0,Leicester,0.43809523809523804,0.7857142857142857,0.5952380952380952,9.0
546,0,0,60,,0,67527,43.0,0,275,2,2,Allan-Roméo,1.0,10,0,15.1,412,False,82.8,0,563,43,0,0,0,1.1,0,0,Nyom,0.6,a,19,26.0,8,10656,23631,1.9,2,DEF,19,West Brom,1.0,Leicester,1.0,1.9255813953488372,0.6046511627906976,159.8
547,0,2,153,100.0,2,37642,32.4,1,343,2,2,Jonny,0.7,13,0,20.4,431,False,166.8,0,900,45,0,0,0,2.1,0,0,Evans,7.1,a,19,4.0,21,165065,184986,4.7,5,DEF,19,West Brom,1.0,Leicester,0.72,3.706666666666667,0.08888888888888889,163.24
548,0,0,40,50.0,1,39253,0.7,0,261,2,0,Jonas,0.0,6,0,5.8,432,False,46.2,0,320,43,0,0,0,1.5,0,0,Olsson,0.7,d,19,10.0,6,12992,26510,1.4,2,DEF,19,West Brom,1.0,Leicester,0.01627906976744186,1.0744186046511628,0.23255813953488372,6.0
549,0,1,137,,2,60232,116.2,0,433,2,2,Craig,0.7,15,0,39.6,433,False,192.4,0,990,48,0,0,0,2.0,0,0,Dawson,1.7,a,19,86.0,22,11509,52127,4.5,4,DEF,19,West Brom,1.0,Leicester,2.4208333333333334,4.008333333333334,1.7916666666666667,298.21999999999997
552,0,2,174,,2,19272,21.7,1,339,2,2,Gareth,3.3,15,2,46.2,436,False,281.6,0,990,47,0,0,0,3.5,0,0,McAuley,24.7,a,19,160.0,39,738139,222855,8.3,0,DEF,19,West Brom,1.0,Leicester,0.46170212765957447,5.991489361702128,3.404255319148936,1567.8899999999999
554,0,0,24,100.0,0,19151,61.4,0,230,2,1,Chris,0.7,6,0,10.4,438,False,27.0,0,247,49,0,0,0,0.8,0,0,Brunt,0.2,a,19,15.0,3,6342,836,0.6,1,DEF,19,West Brom,1.0,Leicester,1.2530612244897958,0.5510204081632653,0.30612244897959184,75.38
556,2,8,147,0.0,1,54908,100.3,2,173,3,0,Nacer,1.3,10,4,49.9,392,False,195.0,0,607,64,0,0,0,6.9,0,0,Chadli,2.8,d,19,209.0,48,260775,178280,7.4,1,MID,19,West Brom,1.0,Leicester,1.5671875,3.046875,3.265625,703.59
557,0,0,99,100.0,3,14295,70.8,0,403,3,2,Darren,1.7,12,0,20.1,439,False,66.8,0,931,44,0,0,0,2.2,0,0,Fletcher,8.1,a,19,67.0,24,105024,315106,5.5,0,MID,19,West Brom,1.0,Leicester,1.6090909090909091,1.518181818181818,1.5227272727272727,371.82000000000005
558,1,0,46,,1,28468,112.1,0,244,3,0,Craig,0.0,5,0,14.7,440,False,32.4,0,196,53,0,0,0,1.7,0,0,Gardner,0.1,a,19,3.0,12,4904,6379,2.3,1,MID,19,West Brom,1.0,Leicester,2.1150943396226416,0.6113207547169811,0.05660377358490566,12.0
559,0,2,51,100.0,0,18008,56.3,0,266,3,9,James,3.0,3,1,13.0,441,False,55.6,0,205,46,0,0,0,1.9,0,0,Morrison,0.1,a,19,20.0,13,1892,2886,2.8,2,MID,19,West Brom,1.0,Leicester,1.2239130434782608,1.2086956521739132,0.43478260869565216,408.69999999999993
560,0,0,99,100.0,2,55829,34.1,0,286,3,2,Claudio,0.7,11,0,18.5,442,False,126.6,0,833,44,0,0,0,1.6,0,0,Yacob,0.2,a,19,24.0,16,4206,6939,3.6,5,MID,19,West Brom,1.0,Leicester,0.775,2.877272727272727,0.5454545454545454,145.29
562,2,1,101,0.0,2,63370,127.6,0,336,3,0,James,0.7,10,1,46.9,444,False,132.4,0,592,50,0,0,0,2.9,0,0,McClean,0.2,d,19,208.0,26,7855,9927,5.2,4,MID,19,West Brom,1.0,Leicester,2.552,2.648,4.16,353.59999999999997
563,1,0,27,100.0,0,173809,28.7,0,28,3,0,Jonathan,0.3,2,0,6.7,445,False,23.2,0,86,43,0,0,0,1.6,0,0,Leko,0.4,a,19,16.0,8,18571,20050,1.9,0,MID,19,West Brom,1.0,Leicester,0.6674418604651162,0.5395348837209302,0.37209302325581395,28.37
564,3,3,120,,3,50229,220.6,0,0,3,13,Matt,4.7,10,1,49.8,446,False,141.8,0,801,51,0,0,0,3.9,0,0,Phillips,0.3,a,19,141.0,39,9301,10287,7.6,0,MID,19,West Brom,1.0,Leicester,4.325490196078431,2.7803921568627454,2.764705882352941,2404.98
565,0,0,27,,1,195864,45.1,0,0,3,0,Sam,0.0,1,0,5.1,511,False,5.4,0,165,44,0,0,0,2.0,0,0,Field,0.0,a,19,1.0,4,464,416,0.9,1,MID,19,West Brom,1.0,Leicester,1.0250000000000001,0.12272727272727274,0.022727272727272728,4.0
566,0,0,3,0.0,0,11037,11.0,0,72,4,0,Rickie,0.0,0,0,5.5,447,False,3.6,0,13,54,0,0,0,1.0,0,0,Lambert,0.1,u,19,40.0,1,1148,7620,0.2,0,FWD,19,West Brom,1.0,Leicester,0.2037037037037037,0.06666666666666667,0.7407407407407407,1.0
567,0,0,-3,0.0,2,91972,4.4,0,226,4,0,Saido,0.0,2,0,7.4,448,False,0.0,0,243,60,0,0,0,1.5,0,0,Berahino,0.5,d,19,77.0,6,10194,41448,1.0,1,FWD,19,West Brom,1.0,Leicester,0.07333333333333333,0.0,1.2833333333333334,6.0
568,1,5,99,,2,57134,151.1,0,354,4,2,Salomón,2.0,15,3,70.3,449,False,148.0,0,924,65,0,0,0,3.7,0,0,Rondón,4.5,a,19,405.0,41,294827,227283,6.3,0,FWD,19,West Brom,1.0,Leicester,2.3246153846153845,2.276923076923077,6.230769230769231,1449.2
569,1,0,34,100.0,0,49440,32.4,0,0,4,1,Hal,2.0,1,0,8.8,571,False,28.8,0,50,50,0,0,0,1.5,0,0,Robson-Kanu,0.2,a,19,26.0,9,13639,7047,1.8,0,FWD,19,West Brom,1.0,Leicester,0.648,0.5760000000000001,0.52,183.39999999999998
570,0,3,198,,3,60706,10.0,0,356,1,2,Adrián,3.3,20,0,26.6,450,False,256.0,0,990,50,0,0,0,3.4,0,37,San Miguel del Castillo,2.7,a,20,0.0,37,51731,65553,7.4,1,GKP,20,West Ham,1.0,Stoke,0.2,5.12,0.0,914.8
573,0,3,132,,1,8380,33.0,1,217,2,3,James,1.0,15,1,32.0,452,False,195.4,0,630,43,0,0,0,2.9,0,0,Collins,6.0,d,20,92.0,20,316902,246648,4.7,1,DEF,20,West Ham,1.0,Stoke,0.7674418604651163,4.544186046511628,2.13953488372093,340.4
574,1,7,199,0.0,3,48717,26.9,1,294,2,0,Winston,4.7,14,1,37.8,453,False,283.4,0,797,50,0,0,0,4.0,0,0,Reid,2.2,d,20,68.0,36,64206,68823,7.2,4,DEF,20,West Ham,1.0,Stoke,0.5379999999999999,5.667999999999999,1.36,1814.0099999999998
575,1,0,48,100.0,1,55459,34.9,0,514,2,2,Aaron,1.0,3,0,8.1,454,False,36.2,0,254,53,0,0,0,3.0,1,0,Cresswell,0.4,a,20,10.0,9,9851,9933,1.7,0,DEF,20,West Ham,1.0,Stoke,0.6584905660377358,0.6830188679245284,0.18867924528301888,90.1
577,0,2,142,,2,40669,64.9,0,284,2,2,Angelo,3.7,14,0,25.3,456,False,163.8,0,720,48,0,0,0,2.5,0,0,Ogbonna,0.9,a,20,25.0,20,8721,26887,4.2,1,DEF,20,West Ham,1.0,Stoke,1.3520833333333335,3.4125,0.5208333333333334,958.69
578,0,0,56,0.0,1,113564,30.2,0,39,2,0,Sam,0.0,6,0,9.6,457,False,61.6,0,264,43,0,0,0,1.4,0,0,Byram,0.3,i,20,4.0,7,11220,27211,1.6,2,DEF,20,West Ham,1.0,Stoke,0.7023255813953488,1.4325581395348836,0.09302325581395349,7.0
579,1,1,107,0.0,1,105717,56.5,0,0,2,0,Arthur,0.0,13,0,16.4,505,False,104.4,0,436,48,0,0,0,2.2,0,0,Masuaku,0.2,i,20,3.0,11,17462,22889,2.3,1,DEF,20,West Ham,1.0,Stoke,1.1770833333333333,2.1750000000000003,0.0625,11.0
581,0,0,21,100.0,0,18759,16.0,0,0,2,0,Álvaro,0.0,4,0,3.5,568,False,18.0,0,174,47,0,0,0,0.5,0,0,Arbeloa,0.1,a,20,1.0,1,4483,4017,0.2,2,DEF,20,West Ham,1.0,Stoke,0.3404255319148936,0.3829787234042553,0.02127659574468085,1.0
582,0,0,13,100.0,1,45124,18.2,0,524,3,3,André,1.3,1,0,4.6,374,False,2.8,0,127,71,0,0,0,1.7,0,0,Ayew,1.1,a,20,26.0,5,4966,268538,0.7,0,MID,20,West Ham,1.0,Stoke,0.2563380281690141,0.039436619718309855,0.36619718309859156,66.1
583,0,0,137,100.0,3,18073,153.7,0,581,3,1,Mark,2.0,18,0,30.1,458,False,93.2,0,896,62,0,0,0,1.8,0,0,Noble,1.5,s,20,54.0,20,9362,108493,3.2,4,MID,20,West Ham,1.0,Stoke,2.479032258064516,1.5032258064516129,0.8709677419354839,621.8
584,0,0,144,,3,55037,56.8,0,498,3,2,Cheikhou,2.3,20,0,27.1,459,False,158.4,0,990,51,0,0,0,2.2,0,0,Kouyaté,1.0,a,20,57.0,24,16889,75074,4.7,1,MID,20,West Ham,1.0,Stoke,1.1137254901960785,3.1058823529411765,1.1176470588235294,650.06
585,0,3,81,,2,59779,40.9,0,163,3,5,Pedro,2.7,3,0,15.4,460,False,84.0,0,419,44,0,0,0,2.0,0,0,Obiang,0.3,a,20,29.0,12,6700,7904,2.7,3,MID,20,West Ham,1.0,Stoke,0.9295454545454546,1.9090909090909092,0.6590909090909091,427.53000000000003
586,5,7,191,100.0,2,37901,605.0,1,701,3,2,Dimitri,3.7,16,1,113.8,461,False,237.2,0,731,92,0,0,0,5.0,0,0,Payet,10.6,a,20,297.0,45,173904,729847,4.8,1,MID,20,West Ham,1.0,Stoke,6.576086956521739,2.5782608695652174,3.2282608695652173,4260.04
587,0,3,134,100.0,3,86934,192.5,1,381,3,3,Manuel,2.7,12,2,46.8,462,False,119.2,0,582,64,0,0,0,3.4,0,0,Lanzini,0.3,a,20,155.0,31,19694,13334,4.8,0,MID,20,West Ham,1.0,Stoke,3.0078125,1.8625,2.421875,1291.0900000000001
589,1,4,170,,3,57531,192.4,2,452,3,4,Michail,2.7,19,5,93.4,464,False,271.4,0,923,69,0,0,0,4.8,0,0,Antonio,9.4,a,20,470.0,53,730003,558516,7.7,3,MID,20,West Ham,1.0,Stoke,2.7884057971014493,3.933333333333333,6.811594202898551,2574.26
590,0,0,48,100.0,1,43626,31.3,0,0,3,0,Håvard,0.0,7,0,8.3,465,False,41.8,0,308,48,0,0,0,2.0,0,0,Nordtveit,0.1,a,20,10.0,10,957,4101,2.1,0,MID,20,West Ham,1.0,Stoke,0.6520833333333333,0.8708333333333332,0.20833333333333334,10.0
591,0,0,19,100.0,0,44336,57.8,0,0,3,1,Sofiane,1.0,3,0,10.6,466,False,18.8,0,133,51,0,0,0,0.8,0,0,Feghouli,0.7,a,20,30.0,4,6550,132394,0.8,1,MID,20,West Ham,1.0,Stoke,1.1333333333333333,0.3686274509803922,0.5882352941176471,110.6
592,1,0,29,0.0,1,59796,87.8,0,0,3,0,Gökhan,0.0,4,0,14.6,467,False,28.2,0,240,54,0,0,0,2.0,0,0,Töre,0.1,i,20,33.0,10,8909,10361,1.9,0,MID,20,West Ham,1.0,Stoke,1.6259259259259258,0.5222222222222223,0.6111111111111112,10.0
593,0,0,20,,1,163526,19.7,0,0,3,0,Edimilson,1.3,3,0,8.3,542,False,15.0,0,211,49,0,0,0,1.2,0,0,Fernandes,0.0,a,20,49.0,6,512,350,1.2,2,MID,20,West Ham,1.0,Stoke,0.4020408163265306,0.30612244897959184,1.0,114.81
594,0,0,7,0.0,0,40142,17.0,0,381,4,0,Andy,0.0,2,0,3.2,468,False,10.6,0,90,62,0,0,0,2.0,0,0,Carroll,1.3,i,20,4.0,2,29647,269393,0.3,0,FWD,20,West Ham,1.0,Stoke,0.27419354838709675,0.17096774193548386,0.06451612903225806,2.0
596,0,0,8,,0,168287,18.7,0,0,4,0,Jonathan,0.3,2,0,8.4,526,False,3.8,0,135,67,0,0,0,1.0,0,0,Calleri,0.0,a,20,66.0,6,2252,2313,0.9,0,FWD,20,West Ham,1.0,Stoke,0.2791044776119403,0.05671641791044776,0.9850746268656716,32.55
597,0,0,6,,0,176296,16.4,0,0,4,1,Ashley,0.7,5,0,6.7,535,False,6.2,0,184,50,0,0,0,1.0,0,0,Fletcher,0.1,a,20,55.0,7,7801,5609,1.4,1,FWD,20,West Ham,1.0,Stoke,0.32799999999999996,0.124,1.1,61.31999999999999
598,0,0,21,,2,60270,109.1,0,0,4,0,Simone,1.0,12,0,28.8,550,False,13.6,0,429,64,0,0,0,1.3,0,0,Zaza,0.2,a,20,172.0,9,42901,39179,1.4,2,FWD,20,West Ham,1.0,Stoke,1.7046875,0.2125,2.6875,303.7
